40,-63
40,-63
20,-48
20,-47
20,-46
20,-49
20,-48
20,-47
20,-45
20,-48
20,-47
20,-47
20,-47
20,-45
20,-44
20,-46
20,-47
20,-47
20,-46
20,-48
20,-48
20,-47
20,-46
20,-47
20,-46
20,-48
20,-46
20,-46
20,-44
20,-48
20,-47
20,-47
20,-47
20,-44
20,-44
20,-47
20,-48
20,-47
20,-44
20,-44
20,-44
20,-44
20,-47
20,-49
20,-47
20,-47
20,-44
20,-47
20,-47
20,-47
20,-47
20,-44
20,-48
20,-48
20,-47
20,-47
20,-44
20,-44
20,-47
20,-47
20,-49
20,-48
20,-47
20,-47
20,-47
20,-44
20,-47
20,-48
20,-47
20,-47
20,-47
20,-47
20,-44
20,-47
20,-47
20,-47
20,-44
20,-47
20,-47
20,-47
20,-44
20,-44
20,-48
20,-47
20,-44
20,-47
20,-48
20,-44
20,-44
20,-47
20,-47
20,-47
20,-44
20,-47
20,-47
20,-47
20,-47
20,-44
20,-48
20,-47
20,-44
20,-44
20,-44
20,-47
20,-47
20,-44
20,-44
20,-44
20,-48
20,-47
20,-47
20,-44
20,-44
20,-47
20,-47
20,-47
20,-44
20,-47
20,-47
20,-47
